date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
2020-08-11 15:00:00,175.1968540523212,183.52221732195557,181.08986106080442,182.15925084957976,172.64213211221406,164.99825831730593,165.71494836950183,165.41474365281024,174.0340220913922,163.95773693993212,169.33424150778427,165.8889067371071,169.44720133355716,178.2725929143346,164.15210579102754,171.5456504893642,174.80452694788966,161.1983924680472,178.3984354520574,154.3964820503225,180.23425856345875,171.22963591252397,159.3594358109507,157.53327397728282,172.28500045320155,170.19882245856056,180.71077143046963,174.1597601612838,165.79390424851863,173.67338147929615,161.96032813897943,164.77706747685073,156.19670986691733,189.159569913879,174.0133172099235,176.15715013545574,167.72037438719477,178.79764378264846,157.70155417549293,184.57806884033747,186.19163650420964,192.8727283460629
2020-08-12 08:30:00,155.26845679294925,157.70708144887732,152.84851753421634,152.57092527669377,153.5876239255324,136.40401856580678,153.35844985505227,168.89952043884028,160.71921056478246,141.31679224697555,156.41376647881623,145.26235298244256,156.70536592451228,133.40558138188692,169.80755194108542,152.7553226376958,152.16645311008145,161.39402048751475,163.51008455879114,154.06344039926458,156.7075547948644,152.7344049214964,160.2947995848055,139.21104875083458,140.3309979335076,148.69615267466952,164.00759369474454,145.52032853675775,149.17810606269822,156.63775771690555,159.95118220888037,168.91479379303988,163.85136032895224,149.42764828175797,149.4951400976508,157.2884495121598,167.05061618338755,174.86394340514386,157.72593518328497,159.30621218047773,160.40716916438353,146.53126614076376
2020-08-12 11:00:00,148.929429511633,156.82234246036413,156.45841278381394,151.75599950131394,155.55863126243048,142.45947468314046,165.0034083837228,143.45370860792255,149.9230246844202,141.93758147161498,161.73680113248378,146.24152565727442,165.9709683145416,177.17135336737618,140.31553852361245,160.7573647109118,162.0124827571495,156.11774795654415,144.37934849242248,152.09202145093914,160.2401839794079,154.40290520229547,126.51731253522773,159.1335932293402,146.67321426006828,157.93165755553926,171.5586534329467,151.40692380288826,148.52540771560373,159.07718044367974,158.78353300811312,152.32036890295527,148.60538772062273,140.57860427849982,139.47021961969506,164.06860402043162,148.532074229058,155.27817866749848,159.5983644088006,149.80657816720927,153.92079388787235,156.45242965343726
2020-08-12 15:00:00,151.39029057921144,177.76003061704787,163.99286405547082,149.55384565630587,162.82035589847206,175.05038226801628,152.28426633803366,150.8601522767966,159.5670787006147,156.27351315786672,145.8992185747447,149.7594781173407,131.76159968647164,159.10065734988933,138.5917033084738,157.18300686066138,170.56366069322598,145.70872171163924,145.4998575595505,166.94275868628242,151.33003030143755,140.00312351009993,161.60916363364353,174.95007149110575,148.8261660643863,151.2881824815219,140.75510215965576,153.3548858819747,149.240433750654,126.0836519272202,167.88794597356673,159.54360296800903,162.9752142374884,137.85523299274337,150.98741619742086,149.22450426836906,143.16241349831427,154.70949847866677,152.5332470231761,177.0796522450734,149.14704448205288,172.00546001137525
2020-08-24 08:30:00,120.94596706390045,109.79696917084888,126.69183190657238,138.67762508477975,115.90278794398893,128.50675857655128,133.79073026683753,134.5178715449844,114.3613977445513,107.6100232559021,99.91068749610346,122.42698848540485,105.10562454934673,116.63377903132891,129.32501464596143,120.60402656675542,139.11165050001813,110.67250847982666,130.68020517374592,120.12413026952547,106.51540018963415,134.57399828376882,126.25042349730582,123.06091476321451,120.88673159339162,131.8437884236977,130.1172196481589,128.40500504507062,124.08627289224407,116.9952694548438,122.21731653979653,132.22368719172349,125.5658943353741,120.1384781599685,126.04655895242286,120.62573805530339,120.37252909414671,126.41797449098883,113.30175534291374,115.9714897383756,131.87342971544442,122.16667656481576
2020-08-24 11:00:00,100.53100858710353,122.70818379670298,113.47239676459083,123.31168891976021,131.19975774436278,141.79169339065317,116.50959400388413,123.78676843763027,131.61345194960754,123.18816198822375,113.62881290763154,116.20714106259585,134.1770589109641,121.50217069358268,118.02823284374594,114.3071559876232,123.19818347942211,141.94415135019884,120.99825133795778,114.80771852477976,129.31595792697303,118.27063237286565,134.35392673637696,108.60704945142805,126.40182438873234,138.62657073485207,110.04106262816424,115.39826990206446,134.80898611462976,113.54131779197976,136.5862657959223,120.0280265758418,137.70190629945304,116.30444290887263,116.49958158441385,113.58099748337244,133.5798728165127,135.41124095045757,118.23359668139543,129.4549828292309,134.415645831399,119.01483975054698
2020-08-24 15:00:00,134.3414760937659,113.4606059048597,119.5047609771006,130.03781416933705,112.4449283934538,127.41909062274325,120.4825602452369,129.33869964175764,121.43782745733023,112.5137883157725,129.14384850663302,122.44946838041183,134.25982585693848,116.86416981620872,119.43684599610319,115.67814690565247,113.35173570462234,128.1209726405996,132.63880170711312,123.1350660682638,119.16721483162382,111.48152347734606,116.21608741422988,102.50515643234789,108.28630507877965,130.37018932711655,120.49573258113543,112.5374414517618,123.48975359912733,122.556471105799,117.104723690236,115.96134856649303,141.20540578387894,111.12782337158171,122.63662606669918,130.1504428087153,122.84714869800786,115.91964597306972,114.23543671931392,117.50171168198513,123.25784718148226,128.43640699005567
2020-08-26 08:30:00,104.56204108997836,96.28010195283933,105.62145357012078,126.4811576423716,112.18889566113513,98.35985350164462,100.12608752623193,112.75425421235119,106.5714285514356,114.3774999234586,109.30391039429615,108.93811056435383,107.65023233731544,113.30538125422196,101.43522659421014,87.86140478372214,117.21868160869978,116.96912480707972,116.54118549609426,118.71123051944548,102.19307842808321,111.4992936607511,89.35953126173185,101.81849825954166,115.03863445249124,122.84906409995212,129.23164139616713,115.34633270410542,115.9569544355244,105.75064134658184,113.57140466986417,120.18570299538956,103.225181662903,97.86150582133445,121.18226114269024,120.31976143122583,123.97436004598562,96.17008820345575,106.26301335243375,112.48797940197757,116.7761577714952,107.18101955156575
2020-08-26 11:00:00,107.04343860684526,121.12149523454387,129.6740925650162,95.91883145007294,105.65476270177021,114.75563169392488,104.63677758322908,96.50405056747951,100.8757447529661,111.5314078260801,116.63961517432917,126.28032922873159,100.1822124584151,109.58085714126939,106.04423789537002,109.64083936725491,94.77127594546528,105.52619109374467,127.8728498935468,96.78154160109571,112.00417862166633,111.1160409431498,119.91297868843131,115.82665222523822,116.96601523230805,127.71022942395285,117.83321745633104,110.5045310097837,109.91733608765443,104.20777119231857,111.73420454421547,101.75454228689911,107.69618180653535,120.94362541183241,123.5898009296939,128.22540679491678,96.94817488269072,120.63421743752103,116.57383005473979,123.18018700647421,93.9832242623155,93.80737117726973
2020-08-26 15:00:00,112.2510156950742,116.67679227665347,116.24480939265398,106.12385024060367,116.36801854611056,108.48938360980588,122.20668562444641,111.91086124462976,100.1098094871624,118.30124760811104,121.84514583431664,101.46603435780096,112.10952234860244,89.01395069577427,105.5490396401327,108.4802758114288,97.80012188365956,111.30955132907926,104.6312261297824,113.85601347257408,106.2096850596393,112.01664409944902,119.97194422932981,105.5557233850149,103.24897377663466,123.09401717564478,115.0721212881803,117.86552035300957,105.69861810370226,103.75650546101042,114.18119101346723,110.2352976246051,127.89100163633368,100.08443525173644,109.21065066226814,124.52810541453674,99.72694638646347,128.30187218511384,116.04125410844443,103.80845181248348,101.6716426311692,102.42799229575635
2020-08-27 11:00:00,131.66145349017748,107.92158494508034,120.64850294955171,117.73074769785916,122.36787448340537,116.38604122614302,117.4019364077495,125.51459377100923,141.43245344806016,119.69322991399761,121.81170495516663,111.32497424603812,109.30732587643537,123.42511850647743,108.5740446280314,128.72098611054443,136.32208600735652,125.1354418560405,140.12680395972842,123.64010334157385,120.59180085706427,114.45207057382633,113.10402940668945,123.65565759164785,107.3840605582941,118.51209349409339,114.5868360809743,125.30025073893815,110.76484007747366,126.89740880484469,125.7539399657896,112.75375752710806,119.37153551595263,111.66282436764514,127.85350271598021,124.57943084293053,111.09175779785518,132.58553691409233,134.59488207138523,109.89131303638769,121.32546827884167,119.09727841168413
2020-08-27 15:00:00,138.40543220776064,111.03791198701157,138.0647834116434,115.6659749151746,137.81322041589246,127.8696024741369,113.59143694616672,131.90458486104797,124.35999548799651,117.2331657817738,124.12229252335158,123.36532231040624,117.33675158118247,130.58514352536903,113.61127569172274,104.7987452459019,134.3326984982416,122.58570637152965,107.87985711095733,111.35772940800119,128.82621323679965,113.72779865484844,121.86338094928372,114.69817098203346,122.24307379382219,107.3588795972003,110.47125086308762,104.21480931090429,122.95461292930314,138.972343732211,124.71439687158065,109.04031725003898,132.03936622127486,118.61203799714129,115.16648844985068,113.99552996691855,126.71921010974236,118.19041226827554,118.11143957649396,118.0318274805861,94.8225189239168,106.51668589788488
2020-09-02 08:30:00,109.79007651131376,119.47973005781974,91.41368635277756,91.88198183137598,115.43900901464124,116.52333625919687,105.29948737766223,112.44254627224763,112.81368133029774,96.39899373760697,92.23801824799773,107.87742597284569,109.94914410916758,115.43820518185397,113.546235754916,90.22274853737113,106.74064737504972,115.12145570755683,99.37001189351992,105.29050223084079,102.4327929385078,108.70714898719646,93.84491109481674,110.05504355342036,113.16741225944874,107.35312233912347,114.78859978006373,108.22567177615238,108.98386096926673,115.52813632399693,104.89302983595383,131.17509406106538,123.40744472944642,109.87904837832225,117.24990986902944,110.12413028985581,112.78105390480243,102.06200656828531,105.70667948396704,112.1560118640094,117.37191391916645,109.18456171725217
2020-09-02 11:00:00,107.84102284012457,92.76219703860855,95.77824973397324,98.05365743353936,92.20700984799112,98.58000402447541,108.10625552920251,93.6213170755644,87.99643444285309,94.02561527893991,97.39539232390844,95.72174526268026,91.06697105600847,109.9445895570604,72.28597612370893,92.73588340761503,99.74112909821189,81.33557551628707,91.29493346597971,77.3241520868807,95.24031103552996,100.91671936873699,98.1918344288274,91.59485130960283,96.2455042273925,100.11923225672768,106.51351238031752,104.565031628806,93.05506638521243,109.5549624891495,94.38518754548203,104.6379427029719,86.17299957952902,81.47995778275244,101.36791183175777,120.53992569712126,107.47113988261994,88.17798558935503,91.85830247462023,110.68842109883846,93.39726654881589,105.57641153202894
2020-09-02 15:00:00,62.63043754863905,92.51860160998683,71.18621963327327,110.47916765162745,115.78684473585511,102.86938681120736,94.42726452033962,95.38453943732344,102.17905126935176,111.83115665526402,88.55405431318813,100.70966681257035,108.11137948004873,105.10247284790533,116.80729612502903,108.62037198226402,95.51408070213338,98.03658185372011,93.54093096676993,99.41279650938324,98.26657858713963,86.652123060238,103.54483157088366,108.2522107345648,113.18612119802941,88.6972655718971,103.76706590859628,91.83813597833634,83.12583256925912,88.47886705220321,94.44555146247639,96.03345586024531,91.56325098462251,113.3067479682313,104.13459853123467,84.5087729994792,105.68294281528865,97.41113695575709,115.58418268955745,96.56519653358814,106.3791192364953,97.87865634608907
2020-09-03 08:30:00,130.87477652721276,129.34271695212234,147.00363364886925,127.45075715268615,125.12570652338752,127.11549500059316,150.02198143369446,127.97467033228283,131.3294900603112,155.61929273758625,148.76799141454683,156.0928945509364,144.51950983259346,162.81943067560192,124.46609056407532,124.73928516403177,139.84062009560668,140.95181159711166,134.92323902741677,146.95028921874143,139.43360327776284,132.56706875391933,146.73920467587615,147.8706983405587,146.08219172770168,130.8064206675883,111.3845267028133,138.60283154169565,145.27416803563787,128.34735469309686,140.68514956958873,126.60729811529865,141.9867183467625,131.51052256797172,122.89468826518153,143.43484650098281,135.94498479976926,145.88996790738784,147.1436381820315,151.39729067662648,130.56185906981105,138.6691080391432
2020-09-03 11:00:00,138.00304061503573,119.11652711814511,130.31072014116455,135.67045363200944,120.17674202071522,134.14613995781642,136.98164127795837,134.42051334920032,121.36747705920635,127.67847791319338,143.47399516048947,134.13397860819705,124.91932953400654,128.84199822854916,120.6870724858273,143.1627842956602,134.17068823460588,131.59642089167136,140.37923758268883,135.69648428851357,124.38307579985715,124.73897836024126,138.99270110974112,137.80657123035928,137.4071595373799,123.25800188477409,122.62723907687335,135.9031335301139,144.9122677079337,147.5921872393774,135.96345868007072,115.59631530906395,126.81135891290984,134.03418063876802,127.47700465694058,139.4845652463772,122.95201113303446,129.23053009558592,151.94274680697816,129.61663089374608,131.65153475764555,128.49983214076903
2020-09-03 15:00:00,132.3287513534468,133.60018539716458,140.48939627574237,126.58801206324596,131.87086557408875,140.7407631488568,139.6040961395743,129.05381994031134,124.41074661536389,132.8019162936462,146.29326050294992,125.61039031308259,126.68267878656513,130.4127699042754,128.09227066425362,144.8043027392971,117.12523354735856,142.73842807516647,132.20290145067733,125.9839862263884,126.87631375641035,124.62508347112049,140.57881828937002,137.0900628057162,136.71529575293232,130.31726348844163,117.20752224845927,140.64627671885913,123.9085241902294,125.40637240505951,125.88946570313159,149.18985931089782,142.2825302314576,144.97247278107335,135.19646603054412,125.10380611423534,128.40896128545705,139.95121527747182,124.18452287207724,143.22620835048076,108.49327446983109,124.74615171027929
2020-09-04 08:30:00,157.2855596359364,171.2890766655452,160.1855978680333,162.40807338272413,176.58955938962166,147.02524982169774,167.45170224003814,167.30838538870483,158.40670182505147,173.8186841607544,139.98779398467786,145.1082224541064,156.63443074470956,161.1086999063417,144.94326607296702,170.78859495172793,167.2263419091646,149.9921197881216,163.87755693753869,163.31099667200692,171.80731429163285,165.87491092819147,153.2799624418177,156.17527012603867,154.59867659898117,155.0321234075204,166.8175294824381,153.73086469615455,157.43437335616306,170.9579447441638,157.5216159759447,150.66280926193852,151.84539485292188,144.62651669291816,168.17242143976083,186.2956614672832,157.65750532383058,146.54789790355073,165.24406068791114,154.12656690115736,157.68106798006377,173.54610145966384
2020-09-04 11:00:00,129.5960218865488,132.33308151651278,133.48055567095375,151.32641189231205,143.79128252551035,148.00150157066258,146.8084284213578,133.36537470194935,144.6317791930744,133.70410087928408,137.20539892481725,130.89068731245845,139.64464029890172,125.16335660813019,126.50960398894891,133.56206495549338,145.0984191439797,137.81393309677128,157.58509154486427,133.48959829271803,136.43489117479572,143.76281500076843,129.6193347080115,141.06248980841175,123.21318140388736,144.8557909646055,135.0465066154229,130.37561089207756,119.16598452387439,146.34561077552232,126.28235742745221,135.77960665930374,146.20897117849495,148.80783988248004,133.5121244656356,132.4700283703986,149.1426864462697,141.10490082990233,143.00978292298052,151.1386352269549,131.72703300939375,151.15055091675154
2020-09-04 15:00:00,143.09293643772503,137.44818135112166,152.46815807618302,141.48568972025802,126.97414390874974,153.0597853950238,150.61576731210326,147.2829231747054,150.8349506490544,142.61681730788368,136.87013941777874,135.30490903823537,143.34898356460508,140.42528894139787,139.80179847592018,144.62816183688201,147.81683304857398,136.25743840975443,151.56122733620919,152.99267446482858,151.75881357456487,150.56185441719043,153.88535939701566,143.01620074138287,126.14882839096529,143.22419062438118,148.6865727090842,141.09241843588686,137.92337162190944,141.08161732797132,147.52708814766106,137.12638673316283,144.38542819941603,137.0351203331062,153.1708425780097,134.79371950412065,141.93805484920298,137.4813034192559,147.4214256610986,129.3614421867636,129.08616873298521,122.07722113268635
2020-09-08 11:00:00,171.2282871327781,170.99878430631284,193.21993050724996,172.1462903811234,170.3561435084776,177.57605703437116,175.65936596743973,196.07784252958922,177.64687869490504,174.90790260051764,183.22777522613484,165.64390804701614,185.76503391092717,167.46438630245228,169.30628074823977,186.99812312272925,183.15323068130613,192.80447558580852,163.29100817705987,162.43801559687307,178.71740570339296,169.30106991713774,181.6961018949073,163.64196126727114,171.54576292677083,166.13922542851722,171.1391836588904,163.00669535268398,169.1970205579359,194.2920014286318,174.6149124514677,163.28120402997266,162.17652270361424,182.43566428627798,187.80278620308408,176.29163606463155,167.40706030426108,180.339443541914,183.06665851270222,176.03988740386285,183.7896754740594,181.29788965624132
2020-09-08 15:00:00,183.90077166719038,183.60268295960023,174.86513110147615,187.67904958271,170.39162999477892,178.60745622388947,196.17426058554108,181.42296677485453,176.9529870486527,181.4024185289435,167.22935744346003,172.99649023886462,164.6218690204227,174.96850210846074,182.73290251470416,192.49540408280373,165.72618109691484,175.86047453906,173.9509375522292,174.70742652029526,170.4081216794496,172.4159301855943,174.29515912956597,165.90691933024326,179.56032547061432,167.61954978262864,182.0569840199421,189.71603978010017,169.76997287773642,181.67686738109734,163.7923151172786,178.31388162325717,165.56534805188835,148.41928597459918,170.17139394659335,165.8357742327151,186.25850785325693,169.67870189609766,172.71376617605523,171.36536993899583,180.0983193430383,177.05815447087667
2020-09-09 08:30:00,126.77742720916315,142.9373220023061,144.20363700234833,132.2959785526949,136.37214373898797,143.69615698351967,134.08339506659507,135.94490590673334,136.32928209990774,147.30466542338308,128.7644731319412,153.89897521815928,159.9214585642509,144.46724179088883,149.1333144822561,140.01650625482108,163.5778465326666,129.67466530782897,160.1277126849572,135.8940904612001,137.08442795706333,142.92607381518766,138.77826841313734,128.37737530828815,132.38803644522426,132.03757254436957,130.9363179871592,142.8104400758804,145.81766311171847,133.4834838988706,139.83955596458438,136.28763091313206,163.10763448868187,143.55310181844038,143.96951452832616,128.09774916871444,139.2286325861027,155.14233690113414,132.67261366984854,146.5014236082127,132.19482704739656,147.77044196985386
2020-09-09 11:00:00,161.2156535671845,137.85019022497963,148.8110440886078,142.68472413253022,135.1741479164783,140.64756116126048,140.48723134683314,129.15115212923504,143.41360992395897,127.41663163734377,137.9320390630828,141.73664008962908,132.96673559303676,141.98866801203167,145.2724230831378,130.98062115140965,125.55778789050986,135.4659730766742,143.08072777815488,150.57099191744413,127.59004188547627,154.83174328649775,120.35323907357281,165.47542270482327,161.9542094625509,129.3494326849746,119.01571135135457,118.71673766464706,141.4472557433974,159.61882775802096,135.81688207765876,144.65181818557988,147.8101838014568,152.16207605590768,141.2356850214104,139.80038210980825,148.55833214102313,148.28019645075926,130.60259437585452,135.46790840147267,123.3446249578083,148.65967647295471
2020-09-09 15:00:00,142.82835144023028,140.2275089879267,136.30245312160724,147.5011434105937,134.10510134896901,136.84561466021256,138.0960269393679,143.03166623892378,133.77811033936496,154.49241367372784,138.5171342529779,141.13009443829714,128.85297219571922,150.09583964013916,125.3842509095317,142.99198706119626,127.2875145912319,156.75784166528706,133.18370604763422,122.30791093069588,149.59615422761306,134.96430972141087,147.4761311602733,121.43001848954505,139.8646622370174,144.09288293357142,135.3162132247497,133.4211453572214,117.12960197134645,138.00967537981217,130.81729401639464,139.11952664126443,147.39394955390986,138.3176038226041,146.27499147667382,129.74557329825615,144.76798648125907,147.81896722804214,118.05005977462523,140.8319915758314,133.30093698957975,145.70620499989894
2020-09-11 11:00:00,161.32782990959254,160.27817922212435,162.48206347535884,143.90372739644158,166.63793469455692,172.72236076110022,142.48261324822838,161.07584497797643,151.79228760802866,142.70310778412758,142.23070661791263,152.01210939259704,150.53910227091998,154.66760000329256,146.4207614382515,166.38176990564253,164.23507763763664,158.07144887932228,156.68216946016133,157.90562510051652,164.05665424461466,165.5319866761285,146.48883841026682,150.63195340774485,153.42229253125922,151.29013098792558,157.7943117280214,160.9788427083724,154.77011877767964,154.38551358331355,165.03017612126217,152.90687753979475,149.33841090056913,162.13492946458706,174.0885790976626,145.69748265151978,151.54649234853008,151.01524809215906,150.60052904868996,144.05191901764772,147.52831573677838,155.62232317802918
2020-09-11 15:00:00,171.15188925887827,172.95335187804787,128.3871879773519,158.97655889498796,149.07238960183545,171.93907653026994,134.42130958299524,158.8866208096041,150.09249440978292,167.44869532939128,175.70181843330556,165.94534144321534,152.2285017127984,149.1803577706139,151.15905475535544,157.6815360461064,167.6426852191433,150.29528414546732,159.51029954613125,167.13649282257538,138.28250549924772,145.2759602624455,161.42298824857346,155.65578871014296,157.9342384926623,151.5200614582168,154.6260251700078,152.48257667577212,166.3527692703593,162.82652449760803,166.63130582745296,144.35425591803758,155.91587358167317,152.22718104781987,172.78380798048605,136.80156109672447,164.17091468420736,168.09013722644528,171.3068529329811,164.51774111482808,156.6934653102184,149.16508460186736
2020-09-14 11:00:00,127.36090838849464,119.91426335798761,121.70561062399305,133.40766458966783,139.85614818304992,131.65601624344797,129.66439478231413,141.88351205704612,128.46778864220286,118.16263071631157,129.70636793947082,128.51011184017506,147.7244945140634,128.22574627040413,135.7329151786691,114.73595728969114,123.1258179788419,115.79203924772187,126.26316648233184,129.23450868182593,117.21299146062007,126.38451013169626,123.4861129602678,130.67573580121737,114.03365564151244,133.86276622554604,113.75955731545508,154.41396403581774,140.23485074735106,139.2415638915063,138.46081300592374,146.86808205847174,133.8051003908203,134.3040206075907,128.995069160383,139.26939108402206,132.45512662051146,114.26694585527945,132.24219976996775,152.65128885845246,130.67871420801868,121.22405690796876
